doc_id,filename,year,cosl_decade,raw_word_count,term,pattern,count
16_subordinate_legislation_34_2018,16_Subordinate_Legislation_34_2018.txt,2018,2014-2023,14497,action_taken,\baction\s+taken\b,18
16_subordinate_legislation_34_2018,16_Subordinate_Legislation_34_2018.txt,2018,2014-2023,14497,recruitment,\brecruitment\b,0
16_subordinate_legislation_35_2018,16_Subordinate_Legislation_35_2018.txt,2018,2014-2023,5658,delay_exact,\bdelay\b,8
16_subordinate_legislation_35_2018,16_Subordinate_Legislation_35_2018.txt,2018,2014-2023,5658,delay_family,\b(delays?|delayed|delaying)\b,8
16_subordinate_legislation_35_2018,16_Subordinate_Legislation_35_2018.txt,2018,2014-2023,5658,action_taken,\baction\s+taken\b,20
16_subordinate_legislation_35_2018,16_Subordinate_Legislation_35_2018.txt,2018,2014-2023,5658,recruitment,\brecruitment\b,0
16_subordinate_legislation_36_2018,16_Subordinate_Legislation_36_2018.txt,2018,2014-2023,2993,delay_exact,\bdelay\b,0
16_subordinate_legislation_36_2018,16_Subordinate_Legislation_36_2018.txt,2018,2014-2023,2993,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_36_2018,16_Subordinate_Legislation_36_2018.txt,2018,2014-2023,2993,action_taken,\baction\s+taken\b,19
16_subordinate_legislation_36_2018,16_Subordinate_Legislation_36_2018.txt,2018,2014-2023,2993,recruitment,\brecruitment\b,23
16_subordinate_legislation_37_2018,16_Subordinate_Legislation_37_2018.txt,2018,2014-2023,7077,delay_exact,\bdelay\b,0
16_subordinate_legislation_37_2018,16_Subordinate_Legislation_37_2018.txt,2018,2014-2023,7077,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_37_2018,16_Subordinate_Legislation_37_2018.txt,2018,2014-2023,7077,action_taken,\baction\s+taken\b,6
16_subordinate_legislation_37_2018,16_Subordinate_Legislation_37_2018.txt,2018,2014-2023,7077,recruitment,\brecruitment\b,1
16_subordinate_legislation_38_2019,16_Subordinate_Legislation_38_2019.txt,2019,2014-2023,11007,delay_exact,\bdelay\b,2
16_subordinate_legislation_38_2019,16_Subordinate_Legislation_38_2019.txt,2019,2014-2023,11007,delay_family,\b(delays?|delayed|delaying)\b,6
16_subordinate_legislation_38_2019,16_Subordinate_Legislation_38_2019.txt,2019,2014-2023,11007,action_taken,\baction\s+taken\b,5
16_subordinate_legislation_38_2019,16_Subordinate_Legislation_38_2019.txt,2019,2014-2023,11007,recruitment,\brecruitment\b,26
16_subordinate_legislation_39_2019,16_Subordinate_Legislation_39_2019.txt,2019,2014-2023,4974,delay_exact,\bdelay\b,0
16_subordinate_legislation_39_2019,16_Subordinate_Legislation_39_2019.txt,2019,2014-2023,4974,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_39_2019,16_Subordinate_Legislation_39_2019.txt,2019,2014-2023,4974,action_taken,\baction\s+taken\b,29
16_subordinate_legislation_39_2019,16_Subordinate_Legislation_39_2019.txt,2019,2014-2023,4974,recruitment,\brecruitment\b,30
16_subordinate_legislation_3_2015,16_Subordinate_Legislation_3_2015.txt,2015,2014-2023,2087,delay_exact,\bdelay\b,11
16_subordinate_legislation_3_2015,16_Subordinate_Legislation_3_2015.txt,2015,2014-2023,2087,delay_family,\b(delays?|delayed|delaying)\b,13
16_subordinate_legislation_3_2015,16_Subordinate_Legislation_3_2015.txt,2015,2014-2023,2087,action_taken,\baction\s+taken\b,12
16_subordinate_legislation_3_2015,16_Subordinate_Legislation_3_2015.txt,2015,2014-2023,2087,recruitment,\brecruitment\b,7
16_subordinate_legislation_40_2019,16_Subordinate_Legislation_40_2019.txt,2019,2014-2023,9515,delay_exact,\bdelay\b,0
16_subordinate_legislation_40_2019,16_Subordinate_Legislation_40_2019.txt,2019,2014-2023,9515,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_40_2019,16_Subordinate_Legislation_40_2019.txt,2019,2014-2023,9515,action_taken,\baction\s+taken\b,18
16_subordinate_legislation_40_2019,16_Subordinate_Legislation_40_2019.txt,2019,2014-2023,9515,recruitment,\brecruitment\b,0
16_subordinate_legislation_41_2019,16_Subordinate_Legislation_41_2019.txt,2019,2014-2023,6358,delay_exact,\bdelay\b,2
16_subordinate_legislation_41_2019,16_Subordinate_Legislation_41_2019.txt,2019,2014-2023,6358,delay_family,\b(delays?|delayed|delaying)\b,2
16_subordinate_legislation_41_2019,16_Subordinate_Legislation_41_2019.txt,2019,2014-2023,6358,action_taken,\baction\s+taken\b,16
16_subordinate_legislation_41_2019,16_Subordinate_Legislation_41_2019.txt,2019,2014-2023,6358,recruitment,\brecruitment\b,28
16_subordinate_legislation_42_2019,16_Subordinate_Legislation_42_2019.txt,2019,2014-2023,8833,delay_exact,\bdelay\b,0
16_subordinate_legislation_42_2019,16_Subordinate_Legislation_42_2019.txt,2019,2014-2023,8833,delay_family,\b(delays?|delayed|delaying)\b,1
16_subordinate_legislation_42_2019,16_Subordinate_Legislation_42_2019.txt,2019,2014-2023,8833,action_taken,\baction\s+taken\b,20
16_subordinate_legislation_42_2019,16_Subordinate_Legislation_42_2019.txt,2019,2014-2023,8833,recruitment,\brecruitment\b,4
16_subordinate_legislation_43_2019,16_Subordinate_Legislation_43_2019.txt,2019,2014-2023,8583,delay_exact,\bdelay\b,0
16_subordinate_legislation_43_2019,16_Subordinate_Legislation_43_2019.txt,2019,2014-2023,8583,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_43_2019,16_Subordinate_Legislation_43_2019.txt,2019,2014-2023,8583,action_taken,\baction\s+taken\b,2
16_subordinate_legislation_43_2019,16_Subordinate_Legislation_43_2019.txt,2019,2014-2023,8583,recruitment,\brecruitment\b,0
16_subordinate_legislation_44_2019,16_Subordinate_Legislation_44_2019.txt,2019,2014-2023,4362,delay_exact,\bdelay\b,0
16_subordinate_legislation_44_2019,16_Subordinate_Legislation_44_2019.txt,2019,2014-2023,4362,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_44_2019,16_Subordinate_Legislation_44_2019.txt,2019,2014-2023,4362,action_taken,\baction\s+taken\b,13
16_subordinate_legislation_44_2019,16_Subordinate_Legislation_44_2019.txt,2019,2014-2023,4362,recruitment,\brecruitment\b,25
16_subordinate_legislation_4_2015,16_Subordinate_Legislation_4_2015.txt,2015,2014-2023,5694,delay_exact,\bdelay\b,0
16_subordinate_legislation_4_2015,16_Subordinate_Legislation_4_2015.txt,2015,2014-2023,5694,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_4_2015,16_Subordinate_Legislation_4_2015.txt,2015,2014-2023,5694,action_taken,\baction\s+taken\b,0
16_subordinate_legislation_4_2015,16_Subordinate_Legislation_4_2015.txt,2015,2014-2023,5694,recruitment,\brecruitment\b,0
16_subordinate_legislation_5_2015,16_Subordinate_Legislation_5_2015.txt,2015,2014-2023,4571,delay_exact,\bdelay\b,11
16_subordinate_legislation_5_2015,16_Subordinate_Legislation_5_2015.txt,2015,2014-2023,4571,delay_family,\b(delays?|delayed|delaying)\b,12
16_subordinate_legislation_5_2015,16_Subordinate_Legislation_5_2015.txt,2015,2014-2023,4571,action_taken,\baction\s+taken\b,0
16_subordinate_legislation_5_2015,16_Subordinate_Legislation_5_2015.txt,2015,2014-2023,4571,recruitment,\brecruitment\b,0
16_subordinate_legislation_6_2015,16_Subordinate_Legislation_6_2015.txt,2015,2014-2023,4602,delay_exact,\bdelay\b,8
16_subordinate_legislation_6_2015,16_Subordinate_Legislation_6_2015.txt,2015,2014-2023,4602,delay_family,\b(delays?|delayed|delaying)\b,10
16_subordinate_legislation_6_2015,16_Subordinate_Legislation_6_2015.txt,2015,2014-2023,4602,action_taken,\baction\s+taken\b,0
16_subordinate_legislation_6_2015,16_Subordinate_Legislation_6_2015.txt,2015,2014-2023,4602,recruitment,\brecruitment\b,11
16_subordinate_legislation_7_2015,16_Subordinate_Legislation_7_2015.txt,2015,2014-2023,5436,delay_exact,\bdelay\b,0
16_subordinate_legislation_7_2015,16_Subordinate_Legislation_7_2015.txt,2015,2014-2023,5436,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_7_2015,16_Subordinate_Legislation_7_2015.txt,2015,2014-2023,5436,action_taken,\baction\s+taken\b,2
16_subordinate_legislation_7_2015,16_Subordinate_Legislation_7_2015.txt,2015,2014-2023,5436,recruitment,\brecruitment\b,23
16_subordinate_legislation_8_2015,16_Subordinate_Legislation_8_2015.txt,2015,2014-2023,8111,delay_exact,\bdelay\b,0
16_subordinate_legislation_8_2015,16_Subordinate_Legislation_8_2015.txt,2015,2014-2023,8111,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_8_2015,16_Subordinate_Legislation_8_2015.txt,2015,2014-2023,8111,action_taken,\baction\s+taken\b,0
16_subordinate_legislation_8_2015,16_Subordinate_Legislation_8_2015.txt,2015,2014-2023,8111,recruitment,\brecruitment\b,57
16_subordinate_legislation_9_2015,16_Subordinate_Legislation_9_2015.txt,2015,2014-2023,4342,delay_exact,\bdelay\b,0
16_subordinate_legislation_9_2015,16_Subordinate_Legislation_9_2015.txt,2015,2014-2023,4342,delay_family,\b(delays?|delayed|delaying)\b,0
16_subordinate_legislation_9_2015,16_Subordinate_Legislation_9_2015.txt,2015,2014-2023,4342,action_taken,\baction\s+taken\b,0
16_subordinate_legislation_9_2015,16_Subordinate_Legislation_9_2015.txt,2015,2014-2023,4342,recruitment,\brecruitment\b,39
17_subordinate_legislation_10_2021,17_Subordinate_Legislation_10_2021.txt,2021,2014-2023,0,delay_exact,\bdelay\b,0
17_subordinate_legislation_10_2021,17_Subordinate_Legislation_10_2021.txt,2021,2014-2023,0,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_10_2021,17_Subordinate_Legislation_10_2021.txt,2021,2014-2023,0,action_taken,\baction\s+taken\b,0
17_subordinate_legislation_10_2021,17_Subordinate_Legislation_10_2021.txt,2021,2014-2023,0,recruitment,\brecruitment\b,0
17_subordinate_legislation_11_2021,17_Subordinate_Legislation_11_2021.txt,2021,2014-2023,0,delay_exact,\bdelay\b,0
17_subordinate_legislation_11_2021,17_Subordinate_Legislation_11_2021.txt,2021,2014-2023,0,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_11_2021,17_Subordinate_Legislation_11_2021.txt,2021,2014-2023,0,action_taken,\baction\s+taken\b,0
17_subordinate_legislation_11_2021,17_Subordinate_Legislation_11_2021.txt,2021,2014-2023,0,recruitment,\brecruitment\b,0
17_subordinate_legislation_12_2021,17_Subordinate_Legislation_12_2021.txt,2021,2014-2023,3106,delay_exact,\bdelay\b,0
17_subordinate_legislation_12_2021,17_Subordinate_Legislation_12_2021.txt,2021,2014-2023,3106,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_12_2021,17_Subordinate_Legislation_12_2021.txt,2021,2014-2023,3106,action_taken,\baction\s+taken\b,2
17_subordinate_legislation_12_2021,17_Subordinate_Legislation_12_2021.txt,2021,2014-2023,3106,recruitment,\brecruitment\b,0
17_subordinate_legislation_13_2021,17_Subordinate_Legislation_13_2021.txt,2021,2014-2023,9200,delay_exact,\bdelay\b,12
17_subordinate_legislation_13_2021,17_Subordinate_Legislation_13_2021.txt,2021,2014-2023,9200,delay_family,\b(delays?|delayed|delaying)\b,14
17_subordinate_legislation_13_2021,17_Subordinate_Legislation_13_2021.txt,2021,2014-2023,9200,action_taken,\baction\s+taken\b,4
17_subordinate_legislation_13_2021,17_Subordinate_Legislation_13_2021.txt,2021,2014-2023,9200,recruitment,\brecruitment\b,41
17_subordinate_legislation_14_2021,17_Subordinate_Legislation_14_2021.txt,2021,2014-2023,5416,delay_exact,\bdelay\b,10
17_subordinate_legislation_14_2021,17_Subordinate_Legislation_14_2021.txt,2021,2014-2023,5416,delay_family,\b(delays?|delayed|delaying)\b,10
17_subordinate_legislation_14_2021,17_Subordinate_Legislation_14_2021.txt,2021,2014-2023,5416,action_taken,\baction\s+taken\b,19
17_subordinate_legislation_14_2021,17_Subordinate_Legislation_14_2021.txt,2021,2014-2023,5416,recruitment,\brecruitment\b,0
17_subordinate_legislation_15_2022,17_Subordinate_Legislation_15_2022.txt,2022,2014-2023,6253,delay_exact,\bdelay\b,0
17_subordinate_legislation_15_2022,17_Subordinate_Legislation_15_2022.txt,2022,2014-2023,6253,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_15_2022,17_Subordinate_Legislation_15_2022.txt,2022,2014-2023,6253,action_taken,\baction\s+taken\b,6
17_subordinate_legislation_15_2022,17_Subordinate_Legislation_15_2022.txt,2022,2014-2023,6253,recruitment,\brecruitment\b,0
17_subordinate_legislation_16_2022,17_Subordinate_Legislation_16_2022.txt,2022,2014-2023,3096,delay_exact,\bdelay\b,5
17_subordinate_legislation_16_2022,17_Subordinate_Legislation_16_2022.txt,2022,2014-2023,3096,delay_family,\b(delays?|delayed|delaying)\b,10
17_subordinate_legislation_16_2022,17_Subordinate_Legislation_16_2022.txt,2022,2014-2023,3096,action_taken,\baction\s+taken\b,17
17_subordinate_legislation_16_2022,17_Subordinate_Legislation_16_2022.txt,2022,2014-2023,3096,recruitment,\brecruitment\b,0
17_subordinate_legislation_17_2022,17_Subordinate_Legislation_17_2022.txt,2022,2014-2023,3222,delay_exact,\bdelay\b,0
17_subordinate_legislation_17_2022,17_Subordinate_Legislation_17_2022.txt,2022,2014-2023,3222,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_17_2022,17_Subordinate_Legislation_17_2022.txt,2022,2014-2023,3222,action_taken,\baction\s+taken\b,17
17_subordinate_legislation_17_2022,17_Subordinate_Legislation_17_2022.txt,2022,2014-2023,3222,recruitment,\brecruitment\b,0
17_subordinate_legislation_18_2022,17_Subordinate_Legislation_18_2022.txt,2022,2014-2023,3743,delay_exact,\bdelay\b,1
17_subordinate_legislation_18_2022,17_Subordinate_Legislation_18_2022.txt,2022,2014-2023,3743,delay_family,\b(delays?|delayed|delaying)\b,2
17_subordinate_legislation_18_2022,17_Subordinate_Legislation_18_2022.txt,2022,2014-2023,3743,action_taken,\baction\s+taken\b,19
17_subordinate_legislation_18_2022,17_Subordinate_Legislation_18_2022.txt,2022,2014-2023,3743,recruitment,\brecruitment\b,0
17_subordinate_legislation_19_2022,17_Subordinate_Legislation_19_2022.txt,2022,2014-2023,15053,delay_exact,\bdelay\b,20
17_subordinate_legislation_19_2022,17_Subordinate_Legislation_19_2022.txt,2022,2014-2023,15053,delay_family,\b(delays?|delayed|delaying)\b,22
17_subordinate_legislation_19_2022,17_Subordinate_Legislation_19_2022.txt,2022,2014-2023,15053,action_taken,\baction\s+taken\b,8
17_subordinate_legislation_19_2022,17_Subordinate_Legislation_19_2022.txt,2022,2014-2023,15053,recruitment,\brecruitment\b,9
17_subordinate_legislation_1_2020,17_Subordinate_Legislation_1_2020.txt,2020,2014-2023,5843,delay_exact,\bdelay\b,7
17_subordinate_legislation_1_2020,17_Subordinate_Legislation_1_2020.txt,2020,2014-2023,5843,delay_family,\b(delays?|delayed|delaying)\b,7
17_subordinate_legislation_1_2020,17_Subordinate_Legislation_1_2020.txt,2020,2014-2023,5843,action_taken,\baction\s+taken\b,21
17_subordinate_legislation_1_2020,17_Subordinate_Legislation_1_2020.txt,2020,2014-2023,5843,recruitment,\brecruitment\b,41
17_subordinate_legislation_20_2022,17_Subordinate_Legislation_20_2022.txt,2022,2014-2023,4929,delay_exact,\bdelay\b,6
17_subordinate_legislation_20_2022,17_Subordinate_Legislation_20_2022.txt,2022,2014-2023,4929,delay_family,\b(delays?|delayed|delaying)\b,9
17_subordinate_legislation_20_2022,17_Subordinate_Legislation_20_2022.txt,2022,2014-2023,4929,action_taken,\baction\s+taken\b,19
17_subordinate_legislation_20_2022,17_Subordinate_Legislation_20_2022.txt,2022,2014-2023,4929,recruitment,\brecruitment\b,0
17_subordinate_legislation_21_2022,17_Subordinate_Legislation_21_2022.txt,2022,2014-2023,5598,delay_exact,\bdelay\b,4
17_subordinate_legislation_21_2022,17_Subordinate_Legislation_21_2022.txt,2022,2014-2023,5598,delay_family,\b(delays?|delayed|delaying)\b,5
17_subordinate_legislation_21_2022,17_Subordinate_Legislation_21_2022.txt,2022,2014-2023,5598,action_taken,\baction\s+taken\b,12
17_subordinate_legislation_21_2022,17_Subordinate_Legislation_21_2022.txt,2022,2014-2023,5598,recruitment,\brecruitment\b,0
17_subordinate_legislation_22_2022,17_Subordinate_Legislation_22_2022.txt,2022,2014-2023,3150,delay_exact,\bdelay\b,1
17_subordinate_legislation_22_2022,17_Subordinate_Legislation_22_2022.txt,2022,2014-2023,3150,delay_family,\b(delays?|delayed|delaying)\b,1
17_subordinate_legislation_22_2022,17_Subordinate_Legislation_22_2022.txt,2022,2014-2023,3150,action_taken,\baction\s+taken\b,17
17_subordinate_legislation_22_2022,17_Subordinate_Legislation_22_2022.txt,2022,2014-2023,3150,recruitment,\brecruitment\b,20
17_subordinate_legislation_23_2022,17_Subordinate_Legislation_23_2022.txt,2022,2014-2023,2840,delay_exact,\bdelay\b,0
17_subordinate_legislation_23_2022,17_Subordinate_Legislation_23_2022.txt,2022,2014-2023,2840,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_23_2022,17_Subordinate_Legislation_23_2022.txt,2022,2014-2023,2840,action_taken,\baction\s+taken\b,19
17_subordinate_legislation_23_2022,17_Subordinate_Legislation_23_2022.txt,2022,2014-2023,2840,recruitment,\brecruitment\b,0
17_subordinate_legislation_24_2022,17_Subordinate_Legislation_24_2022.txt,2022,2014-2023,17098,delay_exact,\bdelay\b,72
17_subordinate_legislation_24_2022,17_Subordinate_Legislation_24_2022.txt,2022,2014-2023,17098,delay_family,\b(delays?|delayed|delaying)\b,78
17_subordinate_legislation_24_2022,17_Subordinate_Legislation_24_2022.txt,2022,2014-2023,17098,action_taken,\baction\s+taken\b,4
17_subordinate_legislation_24_2022,17_Subordinate_Legislation_24_2022.txt,2022,2014-2023,17098,recruitment,\brecruitment\b,9
17_subordinate_legislation_25_2022,17_Subordinate_Legislation_25_2022.txt,2022,2014-2023,3466,delay_exact,\bdelay\b,9
17_subordinate_legislation_25_2022,17_Subordinate_Legislation_25_2022.txt,2022,2014-2023,3466,delay_family,\b(delays?|delayed|delaying)\b,11
17_subordinate_legislation_25_2022,17_Subordinate_Legislation_25_2022.txt,2022,2014-2023,3466,action_taken,\baction\s+taken\b,16
17_subordinate_legislation_25_2022,17_Subordinate_Legislation_25_2022.txt,2022,2014-2023,3466,recruitment,\brecruitment\b,26
17_subordinate_legislation_26_2023,17_Subordinate_Legislation_26_2023.txt,2023,2014-2023,8625,delay_exact,\bdelay\b,15
17_subordinate_legislation_26_2023,17_Subordinate_Legislation_26_2023.txt,2023,2014-2023,8625,delay_family,\b(delays?|delayed|delaying)\b,20
17_subordinate_legislation_26_2023,17_Subordinate_Legislation_26_2023.txt,2023,2014-2023,8625,action_taken,\baction\s+taken\b,2
17_subordinate_legislation_26_2023,17_Subordinate_Legislation_26_2023.txt,2023,2014-2023,8625,recruitment,\brecruitment\b,2
17_subordinate_legislation_27_2023,17_Subordinate_Legislation_27_2023.txt,2023,2014-2023,23167,delay_exact,\bdelay\b,15
17_subordinate_legislation_27_2023,17_Subordinate_Legislation_27_2023.txt,2023,2014-2023,23167,delay_family,\b(delays?|delayed|delaying)\b,25
17_subordinate_legislation_27_2023,17_Subordinate_Legislation_27_2023.txt,2023,2014-2023,23167,action_taken,\baction\s+taken\b,4
17_subordinate_legislation_27_2023,17_Subordinate_Legislation_27_2023.txt,2023,2014-2023,23167,recruitment,\brecruitment\b,5
17_subordinate_legislation_28_2023,17_Subordinate_Legislation_28_2023.txt,2023,2014-2023,8035,delay_exact,\bdelay\b,8
17_subordinate_legislation_28_2023,17_Subordinate_Legislation_28_2023.txt,2023,2014-2023,8035,delay_family,\b(delays?|delayed|delaying)\b,9
17_subordinate_legislation_28_2023,17_Subordinate_Legislation_28_2023.txt,2023,2014-2023,8035,action_taken,\baction\s+taken\b,3
17_subordinate_legislation_28_2023,17_Subordinate_Legislation_28_2023.txt,2023,2014-2023,8035,recruitment,\brecruitment\b,25
17_subordinate_legislation_29_2023,17_Subordinate_Legislation_29_2023.txt,2023,2014-2023,3644,delay_exact,\bdelay\b,0
17_subordinate_legislation_29_2023,17_Subordinate_Legislation_29_2023.txt,2023,2014-2023,3644,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_29_2023,17_Subordinate_Legislation_29_2023.txt,2023,2014-2023,3644,action_taken,\baction\s+taken\b,22
17_subordinate_legislation_29_2023,17_Subordinate_Legislation_29_2023.txt,2023,2014-2023,3644,recruitment,\brecruitment\b,11
17_subordinate_legislation_2_2020,17_Subordinate_Legislation_2_2020.txt,2020,2014-2023,5818,delay_exact,\bdelay\b,3
17_subordinate_legislation_2_2020,17_Subordinate_Legislation_2_2020.txt,2020,2014-2023,5818,delay_family,\b(delays?|delayed|delaying)\b,7
17_subordinate_legislation_2_2020,17_Subordinate_Legislation_2_2020.txt,2020,2014-2023,5818,action_taken,\baction\s+taken\b,0
17_subordinate_legislation_2_2020,17_Subordinate_Legislation_2_2020.txt,2020,2014-2023,5818,recruitment,\brecruitment\b,0
17_subordinate_legislation_30_2023,17_Subordinate_Legislation_30_2023.txt,2023,2014-2023,4067,delay_exact,\bdelay\b,23
17_subordinate_legislation_30_2023,17_Subordinate_Legislation_30_2023.txt,2023,2014-2023,4067,delay_family,\b(delays?|delayed|delaying)\b,30
17_subordinate_legislation_30_2023,17_Subordinate_Legislation_30_2023.txt,2023,2014-2023,4067,action_taken,\baction\s+taken\b,15
17_subordinate_legislation_30_2023,17_Subordinate_Legislation_30_2023.txt,2023,2014-2023,4067,recruitment,\brecruitment\b,0
17_subordinate_legislation_31_2023,17_Subordinate_Legislation_31_2023.txt,2023,2014-2023,3786,delay_exact,\bdelay\b,1
17_subordinate_legislation_31_2023,17_Subordinate_Legislation_31_2023.txt,2023,2014-2023,3786,delay_family,\b(delays?|delayed|delaying)\b,1
17_subordinate_legislation_31_2023,17_Subordinate_Legislation_31_2023.txt,2023,2014-2023,3786,action_taken,\baction\s+taken\b,19
17_subordinate_legislation_31_2023,17_Subordinate_Legislation_31_2023.txt,2023,2014-2023,3786,recruitment,\brecruitment\b,1
17_subordinate_legislation_32_2023,17_Subordinate_Legislation_32_2023.txt,2023,2014-2023,2996,delay_exact,\bdelay\b,0
17_subordinate_legislation_32_2023,17_Subordinate_Legislation_32_2023.txt,2023,2014-2023,2996,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_32_2023,17_Subordinate_Legislation_32_2023.txt,2023,2014-2023,2996,action_taken,\baction\s+taken\b,2
17_subordinate_legislation_32_2023,17_Subordinate_Legislation_32_2023.txt,2023,2014-2023,2996,recruitment,\brecruitment\b,0
17_subordinate_legislation_33_2023,17_Subordinate_Legislation_33_2023.txt,2023,2014-2023,5752,delay_exact,\bdelay\b,0
17_subordinate_legislation_33_2023,17_Subordinate_Legislation_33_2023.txt,2023,2014-2023,5752,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_33_2023,17_Subordinate_Legislation_33_2023.txt,2023,2014-2023,5752,action_taken,\baction\s+taken\b,19
17_subordinate_legislation_33_2023,17_Subordinate_Legislation_33_2023.txt,2023,2014-2023,5752,recruitment,\brecruitment\b,0
17_subordinate_legislation_34_2023,17_Subordinate_Legislation_34_2023.txt,2023,2014-2023,9655,delay_exact,\bdelay\b,35
17_subordinate_legislation_34_2023,17_Subordinate_Legislation_34_2023.txt,2023,2014-2023,9655,delay_family,\b(delays?|delayed|delaying)\b,37
17_subordinate_legislation_34_2023,17_Subordinate_Legislation_34_2023.txt,2023,2014-2023,9655,action_taken,\baction\s+taken\b,22
17_subordinate_legislation_34_2023,17_Subordinate_Legislation_34_2023.txt,2023,2014-2023,9655,recruitment,\brecruitment\b,3
17_subordinate_legislation_35_2023,17_Subordinate_Legislation_35_2023.txt,2023,2014-2023,2874,delay_exact,\bdelay\b,0
17_subordinate_legislation_35_2023,17_Subordinate_Legislation_35_2023.txt,2023,2014-2023,2874,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_35_2023,17_Subordinate_Legislation_35_2023.txt,2023,2014-2023,2874,action_taken,\baction\s+taken\b,2
17_subordinate_legislation_35_2023,17_Subordinate_Legislation_35_2023.txt,2023,2014-2023,2874,recruitment,\brecruitment\b,0
17_subordinate_legislation_36_2023,17_Subordinate_Legislation_36_2023.txt,2023,2014-2023,2833,delay_exact,\bdelay\b,0
17_subordinate_legislation_36_2023,17_Subordinate_Legislation_36_2023.txt,2023,2014-2023,2833,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_36_2023,17_Subordinate_Legislation_36_2023.txt,2023,2014-2023,2833,action_taken,\baction\s+taken\b,0
17_subordinate_legislation_36_2023,17_Subordinate_Legislation_36_2023.txt,2023,2014-2023,2833,recruitment,\brecruitment\b,32
17_subordinate_legislation_37_2023,17_Subordinate_Legislation_37_2023.txt,2023,2014-2023,2310,delay_exact,\bdelay\b,0
17_subordinate_legislation_37_2023,17_Subordinate_Legislation_37_2023.txt,2023,2014-2023,2310,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_37_2023,17_Subordinate_Legislation_37_2023.txt,2023,2014-2023,2310,action_taken,\baction\s+taken\b,12
17_subordinate_legislation_37_2023,17_Subordinate_Legislation_37_2023.txt,2023,2014-2023,2310,recruitment,\brecruitment\b,0
17_subordinate_legislation_3_2020,17_Subordinate_Legislation_3_2020.txt,2020,2014-2023,3985,delay_exact,\bdelay\b,1
17_subordinate_legislation_3_2020,17_Subordinate_Legislation_3_2020.txt,2020,2014-2023,3985,delay_family,\b(delays?|delayed|delaying)\b,1
17_subordinate_legislation_3_2020,17_Subordinate_Legislation_3_2020.txt,2020,2014-2023,3985,action_taken,\baction\s+taken\b,2
17_subordinate_legislation_3_2020,17_Subordinate_Legislation_3_2020.txt,2020,2014-2023,3985,recruitment,\brecruitment\b,13
17_subordinate_legislation_4_2020,17_Subordinate_Legislation_4_2020.txt,2020,2014-2023,7739,delay_exact,\bdelay\b,5
17_subordinate_legislation_4_2020,17_Subordinate_Legislation_4_2020.txt,2020,2014-2023,7739,delay_family,\b(delays?|delayed|delaying)\b,7
17_subordinate_legislation_4_2020,17_Subordinate_Legislation_4_2020.txt,2020,2014-2023,7739,action_taken,\baction\s+taken\b,1
17_subordinate_legislation_4_2020,17_Subordinate_Legislation_4_2020.txt,2020,2014-2023,7739,recruitment,\brecruitment\b,0
17_subordinate_legislation_5_2020,17_Subordinate_Legislation_5_2020.txt,2020,2014-2023,7647,delay_exact,\bdelay\b,0
17_subordinate_legislation_5_2020,17_Subordinate_Legislation_5_2020.txt,2020,2014-2023,7647,delay_family,\b(delays?|delayed|delaying)\b,0
17_subordinate_legislation_5_2020,17_Subordinate_Legislation_5_2020.txt,2020,2014-2023,7647,action_taken,\baction\s+taken\b,4
17_subordinate_legislation_5_2020,17_Subordinate_Legislation_5_2020.txt,2020,2014-2023,7647,recruitment,\brecruitment\b,32
17_subordinate_legislation_6_2020,17_Subordinate_Legislation_6_2020.txt,2020,2014-2023,9753,delay_exact,\bdelay\b,7
17_subordinate_legislation_6_2020,17_Subordinate_Legislation_6_2020.txt,2020,2014-2023,9753,delay_family,\b(delays?|delayed|delaying)\b,7
17_subordinate_legislation_6_2020,17_Subordinate_Legislation_6_2020.txt,2020,2014-2023,9753,action_taken,\baction\s+taken\b,2
17_subordinate_legislation_6_2020,17_Subordinate_Legislation_6_2020.txt,2020,2014-2023,9753,recruitment,\brecruitment\b,0
